,n_estimators,max_depth,min_samples_split,min_samples_leaf,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
208,278.0,5.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824132694023076,2.3100666236351306,0.9403128955270506,0.7954253013093353,1.0623746888833645,2.2128292136464056,0.9272821641574531,0.7554611497820075,1.0630303561324954,2.222339128455461,0.9361972960314708,0.7871060051083729
209,268.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819966086125268,2.306436146790192,0.9404187868635774,0.7957532233963747,1.062360611581609,2.211606091937428,0.9273362372440541,0.7555685344047389,1.0634966593970592,2.220924745699636,0.93619821868537,0.7872414990981685
210,285.0,5.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820911152892263,2.30718971634368,0.9403970161138822,0.7956851518346759,1.0623870771950175,2.2120724110498315,0.927315782610763,0.7555197131657765,1.0634151543016162,2.221389861245676,0.93618716027049,0.7871969423041965
211,266.0,5.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823994741833125,2.310086444166614,0.9403170476752299,0.7954236015986884,1.0623769449535951,2.2127915218771848,0.9272896633672152,0.7554656685149606,1.063005550470685,2.2222193686597618,0.936206689734551,0.7871174777684217
212,278.0,5.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824132694023074,2.3100666236351306,0.9403128955270506,0.7954253013093353,1.0623746888833645,2.2128292136464056,0.9272821641574531,0.7554611497820075,1.0630303561324954,2.222339128455461,0.9361972960314708,0.7871060051083729
213,281.0,5.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824802333715398,2.310704850345793,0.940296523439073,0.7953676372179317,1.0623819776614947,2.213034429349488,0.9272786327683287,0.7554431531953272,1.0629506028359512,2.2229263853378898,0.9361878716693451,0.7870497475092841
214,276.0,5.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521628,0.795425255433357,1.0623662309489603,2.2127791721218415,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
215,277.0,5.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824852277258616,2.31070015516898,0.9402947420737161,0.7953681008794515,1.0623701230510265,2.2129386194379146,0.9272794116989267,0.7554540535984412,1.0629593770934216,2.222837965296626,0.9361901540120867,0.7870582179067911
216,268.0,5.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819966086125268,2.3064361467901926,0.9404187868635774,0.7957532233963747,1.062360611581609,2.211606091937428,0.9273362372440541,0.7555685344047389,1.0634966593970592,2.220924745699636,0.93619821868537,0.7872414990981685
217,285.0,5.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820029346439322,2.306449501260138,0.9404185430672013,0.7957520451362426,1.0623746047731248,2.2117924929608597,0.9273293383032836,0.7555466462266962,1.0634926098061426,2.2211516848961095,0.9361867325721959,0.7872197589454096
218,274.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824145494067423,2.3100822062986435,0.940314948813698,0.7954239491184623,1.0623786724069446,2.212811147542694,0.9272857050998891,0.7554636088483012,1.0630363796073123,2.2222431353787675,0.9362037107965214,0.7871152009819089
219,281.0,5.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08240944504375,2.3100723573868542,0.9403144418197146,0.7954247698445065,1.0623755069641792,2.2128471480061256,0.9272836347457751,0.7554579691342371,1.0630234973806716,2.222379844884402,0.9361956012012992,0.7871021045861241
220,267.0,5.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082402578456371,2.3100814704539037,0.940315007373295,0.795424010805066,1.0623730877035753,2.2127604260695013,0.9272879075998173,0.7554688112942713,1.0630054596281864,2.222200032831125,0.9362061192311184,0.7871193300877866
221,284.0,5.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823984787322904,2.3100717555376544,0.9403158795183165,0.7954248428064015,1.0623801359191987,2.2129176301305797,0.9272827968381553,0.7554490910924628,1.062992623473743,2.222309698364937,0.9361983258236319,0.7871088244303484
222,274.0,5.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820163979831572,2.3064492181667617,0.9404170678773465,0.795752138937917,1.062383699400136,2.2117130571060564,0.9273303496443946,0.755556422350527,1.063545081188074,2.221092956091593,0.9361918499164497,0.787225385003849
223,280.0,5.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823342959265636,2.3093739701409133,0.9403350297858795,0.7954878768910072,1.0623885108614983,2.2126437325859487,0.9272882368711116,0.7554718225703355,1.0632489356478445,2.222636476820992,0.9361789775569587,0.787077519950279
224,278.0,5.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08201756375463,2.3064362521929604,0.9404148995426134,0.7957532541397139,1.0623766603342246,2.2117198876416317,0.927327655244008,0.7555557485320042,1.0635515452405317,2.221235683571034,0.9361841737878783,0.7872117121026747
225,286.0,5.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820873054773448,2.3071870472854794,0.9403973289372194,0.7956853818391911,1.0623901574488506,2.2120853348444918,0.92731566684668,0.7555172902355369,1.063419119785744,2.2214485873398426,0.9361865614911397,0.7871913165054012
226,270.0,5.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820005527701604,2.3064375677907556,0.9404197005747346,0.7957530641612718,1.0623723523551127,2.2117122044878506,0.9273333005418706,0.7555573327611022,1.063511059474376,2.221040089461447,0.9361943896398517,0.7872304494820577
227,267.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0860870003564433,2.325464852357602,0.9397417419760217,0.7940609517781685,1.0645693514522305,2.2124865147553336,0.9270481790468628,0.7551457568935291,1.0759952732154567,2.2514336041227656,0.934962690000444,0.7843188341159805
228,282.0,5.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820106344089813,2.3064375961054493,0.9404164034975511,0.7957531275527351,1.0623776854837377,2.2117499170738584,0.9273284059702797,0.7555520630012721,1.0635134950961607,2.221183232141656,0.9361856217832251,0.7872167368057883
229,268.0,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.3100780213146406,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.2127525142460693,0.9272898284531319,0.7554701151673077,1.0629950751305441,2.222176933737478,0.9362073554482742,0.7871215429176206
230,275.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820135957217119,2.306431054556605,0.9404152471969485,0.7957537309190219,1.0623770974944722,2.2116714250431837,0.9273297902360766,0.7555608166197817,1.0635294966675348,2.2211020138519872,0.9361882372343506,0.7872245172952395
231,275.0,5.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823358163743506,2.309368720470283,0.9403332533290357,0.7954883866314135,1.0623768857239473,2.212553118846283,0.9272897616489322,0.7554822672608376,1.0632394811413692,2.222497811458437,0.9361837775964142,0.7870908037117939
232,110.0,5.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0813299695720755,2.301617138743718,0.9405403019298753,0.7961853343541447,1.0623857400714007,2.211137895724401,0.927355070141511,0.755596978119988,1.0635123334526586,2.220017995229758,0.9361718472475256,0.7873283633068892
233,276.0,5.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521627,0.795425255433357,1.0623662309489603,2.212779172121842,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
234,275.0,5.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824110996362946,2.3100672069855817,0.9403131516569692,0.7954252740830927,1.062368825987366,2.21277166190528,0.9272847877709627,0.755467790791583,1.0630246563617742,2.2222425946928626,0.9362000097277936,0.787115252778136
235,281.0,5.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08240944504375,2.3100723573868542,0.9403144418197146,0.7954247698445065,1.0623755069641792,2.2128471480061256,0.927283634745775,0.7554579691342371,1.0630234973806716,2.222379844884402,0.9361956012012992,0.7871021045861241
236,275.0,5.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824810205647362,2.310699492527151,0.9402951069837089,0.7953681583402252,1.0623726787196501,2.212937974074964,0.9272803578692197,0.7554548391107367,1.0629525952841827,2.222801893377816,0.9361922682881882,0.7870616734977045
237,105.0,5.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081621824968548,2.3033094366565736,0.9404906110700939,0.7960341521058509,1.0624060028029647,2.2111704983479106,0.927340489482043,0.7555923556385099,1.0635230755074039,2.21974308091253,0.9361905077608363,0.7873546993446694
238,272.0,5.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824798068470607,2.3107008014154555,0.9402990596373034,0.7953680137558622,1.062388953419788,2.2130039010036797,0.927283124843159,0.7554488804731341,1.0629306758238286,2.222787230689309,0.9361963410856424,0.7870630781430586
239,287.0,5.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820985353723467,2.307186161719379,0.9403968127056139,0.7956854685078563,1.062402841372595,2.212136895525604,0.9273137083106905,0.7555110834240536,1.063393135781699,2.221363835361886,0.9361902555028474,0.787199435512501
240,107.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0816991344725184,2.3040764390415935,0.9404698653552745,0.7959652762888274,1.0623625992396524,2.211165944958295,0.9273347324842847,0.7555866203015015,1.0633407631970722,2.2192499141556454,0.9362107818086116,0.7874019433677245
241,269.0,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082399227248283,2.3100816537069186,0.9403167331056206,0.7954239688396901,1.0623709720480334,2.2127710608863085,0.9272896637676993,0.755468131689088,1.0630008908685074,2.222213759546727,0.9362062102860315,0.7871180151060704
242,108.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814948578165864,2.3025843222616427,0.9405096134425464,0.7960988150392261,1.0623794235316693,2.2112018813711494,0.9273468817945788,0.7555878959760348,1.0635164871893712,2.2198173184687238,0.9361795952244396,0.7873475875903442
243,268.0,5.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.31007802131464,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.2127525142460693,0.9272898284531319,0.7554701151673077,1.0629950751305441,2.222176933737478,0.9362073554482742,0.7871215429176206
244,266.0,5.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819917077388914,2.3064403564579736,0.9404198158322571,0.7957529186774293,1.062368533372577,2.211658618405626,0.9273357893093275,0.7555632023117526,1.0635160072660388,2.2209796908472783,0.936197222641872,0.787236235503683
245,268.0,5.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.31007802131464,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.212752514246069,0.9272898284531319,0.7554701151673078,1.0629950751305441,2.222176933737478,0.9362073554482742,0.7871215429176206
246,285.0,5.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08232012970811,2.3093793562280016,0.940336500612901,0.795487380509692,1.0623824241033017,2.2126974297145816,0.9272881412755333,0.7554647434848749,1.0632005967462559,2.222524043302,0.9361833917768135,0.7870882907731077
247,270.0,5.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082324266672329,2.3093744337286375,0.9403375156307798,0.7954878140444093,1.0623810551789232,2.21260915824213,0.9272928816963472,0.7554767039631337,1.0632154742427071,2.222484363256326,0.9361888387251138,0.7870920920126813
248,268.0,5.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.3100780213146397,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.212752514246069,0.9272898284531319,0.7554701151673078,1.0629950751305441,2.222176933737478,0.9362073554482742,0.7871215429176206
249,267.0,5.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082324148582688,2.30937889985419,0.9403352727992675,0.7954874655183143,1.0623800288027174,2.2125332725298277,0.9272929728135402,0.7554842275246545,1.0632079775285679,2.22243160276367,0.9361902801420188,0.7870971463232095
250,281.0,5.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08240944504375,2.3100723573868542,0.9403144418197146,0.7954247698445065,1.0623755069641792,2.2128471480061256,0.927283634745775,0.7554579691342371,1.0630234973806716,2.222379844884402,0.9361956012012992,0.7871021045861241
251,269.0,5.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823992272482832,2.310081653706919,0.9403167331056206,0.7954239688396901,1.0623709720480334,2.2127710608863085,0.9272896637676993,0.755468131689088,1.0630008908685076,2.2222137595467273,0.9362062102860315,0.7871180151060703
252,288.0,5.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082478352668592,2.3106951164024805,0.9402994691262874,0.7953685230072296,1.0623988584305493,2.213177050815176,0.9272761582649114,0.7554258836302851,1.0629227407719195,2.2229140930257,0.936190235101251,0.7870509250790867
253,276.0,5.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521628,0.795425255433357,1.0623662309489603,2.2127791721218415,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
254,277.0,5.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082340027942271,2.3093727573945717,0.9403327279213591,0.7954880103682167,1.0623725136271789,2.2125570050956016,0.9272887668620577,0.7554811645969287,1.063245078765003,2.2225428523917143,0.9361818536276847,0.7870864889138872
255,106.0,5.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814906174703791,2.302548638707729,0.9405074084389831,0.7961019550806128,1.0623839542103684,2.211192690181247,0.9273419828948983,0.7555922091618317,1.0635349211804297,2.21988489868174,0.9361732060682888,0.7873411135912409
256,106.0,5.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081382838251334,2.3017961402165215,0.9405256616145403,0.7961691971043647,1.0623600998290073,2.2109313985627574,0.9273463402665212,0.7556181322714083,1.0635933418310028,2.220227710603082,0.9361585703066563,0.7873082731491605
257,266.0,5.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819917077388914,2.3064403564579736,0.9404198158322571,0.7957529186774293,1.062368533372577,2.211658618405626,0.9273357893093275,0.7555632023117526,1.0635160072660388,2.2209796908472783,0.936197222641872,0.787236235503683
258,274.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0816977223375153,2.3042156819474293,0.9404774048785307,0.7959532033126184,1.0624409568866606,2.2116523210158445,0.9273462160183255,0.755570911766652,1.0635188163712852,2.2207953073157807,0.9361832881281916,0.7872538989404242
259,268.0,5.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820883427902954,2.3071809404855053,0.9403971046228721,0.7956859478304578,1.0623806312501993,2.211896182130992,0.9273220477623269,0.7555404134203082,1.0634088652630533,2.221159446981282,0.9361989334241898,0.7872190153589336
260,104.0,5.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0812680301249191,2.3005384685469936,0.9405597931967559,0.7962818706571104,1.0624716324689614,2.2113479245105707,0.927338021515022,0.7555856507397122,1.0636501122713427,2.2203477965463323,0.9361538637628484,0.7872967692450707
261,93.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763769205468373,1.9307868556307781,0.9511483253240222,0.8290514883348576,0.9869936978189414,1.9790681816567697,0.9348631404570352,0.7801510894645721,0.9839411036164373,1.94090703183038,0.9463024674392922,0.8140664282832469
262,77.0,6.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9737934104753845,1.9088511932696521,0.9517241899347211,0.8310150751151582,0.9863808628559134,1.9764164922733833,0.9349809236909494,0.7804168487083829,0.9848039924159996,1.9432176380125064,0.9461400673277206,0.8138450785466403
263,289.0,6.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743808679607112,1.9191134615247125,0.9514631017802291,0.8300999245895275,0.9866049274045138,1.9772772779017656,0.9349068429452121,0.7802733897660799,0.9839074585730792,1.94158785409989,0.9462532858422245,0.8140012073766304
264,87.0,6.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746781365975927,1.9196933514150065,0.9514363849760583,0.8300458353091396,0.9864284877052838,1.9764977838491116,0.934938998933612,0.7804173192965099,0.9840659220765241,1.9423285184158159,0.9462061151661704,0.8139302537660531
265,267.0,6.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736602033999068,1.9095619168725722,0.9517111927278381,0.830953728276465,0.9865393180526331,1.9769808972785758,0.9349246055217025,0.7803213358718912,0.9845332268337573,1.9431426858102092,0.9461747648089938,0.8138522587621028
266,81.0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734799598727322,1.9063563069505927,0.9517846753645038,0.8312390822050686,0.9863769636541364,1.976126688301766,0.9349668619741329,0.7804639423634214,0.9850555665632403,1.9442221647275937,0.9461179410210838,0.8137488476417294
267,296.0,6.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732185101030024,1.9069823098682392,0.9517837234153392,0.8311850943469172,0.9864542393879672,1.9767132244625605,0.9349306585144699,0.7803340210833176,0.9842402405696905,1.9423749931535532,0.9461969734798474,0.8139258016136108
268,284.0,6.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732447389447394,1.907030711060659,0.9517795987936155,0.8311808165743283,0.9864761956401147,1.9767181021875757,0.934927254267522,0.7803418498453096,0.9844009171735829,1.9430533785037796,0.9461773303826917,0.8138608141571797
269,70.0,6.0,11.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744328642553697,1.9170591949300304,0.9515064193260829,0.8302822395120737,0.9864332366264668,1.9765992434049342,0.9349559757613692,0.780417710076256,0.9841236178290295,1.9419265902996963,0.9461943088787397,0.8139687573774976
270,125.0,6.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739576914412147,1.9107829711266306,0.9516735855249772,0.8308414615613899,0.9864806565747677,1.9768890413739182,0.9349491543573295,0.7803342211351764,0.9850139216382353,1.9445243094717857,0.9461347723997054,0.8137199030037112
271,58.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732707950230197,1.9054852054772877,0.951822744665687,0.8313183657393359,0.986544368155524,1.976919736527807,0.9349462439054965,0.7803822194980272,0.985094453262467,1.9446768933729883,0.9460905498579266,0.8137052858843584
272,137.0,7.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9021657075136458,1.6372145371172873,0.9591848887077912,0.855111340971654,0.9341684964746579,1.7820307577240948,0.942034453886917,0.8027847462951745,0.9307492927184009,1.7593309171150517,0.9521136668874631,0.8314609221944949
273,124.0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973262876838984,1.9063308598168236,0.9517926427236927,0.8312406157096394,0.9863474193250736,1.975845973038127,0.9349778374033753,0.7804631133440171,0.9848848640117245,1.9443208301046808,0.9461495206449743,0.8137393957691431
274,167.0,8.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757214752008506,1.5165969218917992,0.9623979030225391,0.8658110200590312,0.9345673090051231,1.7871691370071905,0.9421665910611148,0.8026956222406894,0.929170719924684,1.7626089865433865,0.9522133562349568,0.8311468921316685
275,169.0,8.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8715929470317736,1.4674579023069287,0.9638591434421493,0.8701028641723546,0.9424491269918859,1.7375220793844905,0.9443944887834899,0.8055888733616088,0.9576987534931118,1.8362628156411713,0.9495478401444922,0.8240910572615915
276,153.0,8.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734689778073559,1.4756279015564735,0.9636395860580305,0.8693727144130723,0.9424510127736245,1.737865320722514,0.9443650234900078,0.8055330837021937,0.9575450658995748,1.8346126521575115,0.9495895389463147,0.8242491383986071
277,235.0,6.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222850628931691,1.7169307255638628,0.9569239579988864,0.848039381880417,0.9386359234828527,1.7923304684054064,0.9413634212425664,0.8010911305308077,0.9392355913808067,1.7738063132838404,0.951265771266587,0.830074218932804
