,layers,neurons,batch_size,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
208,1.0,37.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49559159422137,272.6736269710432,0.9705138251665641,0.8911968809604224,9.506585682331274,198.63719094366664,0.9731920041973376,0.8950286870568798,10.977818580119106,224.3278063593923,0.9806788170790071,0.927721526750523
209,1.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05234874791807,304.7183682215008,0.964755828967077,0.8738705308628967,9.43296215330519,205.32960262452892,0.9723103826881597,0.8951376660984001,10.708314163632403,218.50478096308387,0.9803302965119888,0.9295977069359781
210,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35700003253842,270.93778856613375,0.9702661586183872,0.8917870801772882,9.353278112191513,194.96102524494782,0.9732931235523512,0.8974250007348896,11.01204900246405,226.7380103715961,0.9792421756544453,0.9269449584371737
211,3.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2527498689008,264.320107576357,0.9716859508382708,0.8945333006254608,9.659966738823782,208.92317688617888,0.9718631521948355,0.890887758019957,10.41177423979447,209.97529104064665,0.9816248436170965,0.9323459106437382
212,1.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.604616717909815,276.05660621745676,0.9698950000816533,0.890062592961764,9.418428610012032,194.53804271027215,0.9734471694405173,0.8976294966886789,11.134708112626198,227.63157085550725,0.980319814447987,0.9266570530339993
213,1.0,46.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.293628931227026,265.81544845919547,0.9711290742446511,0.8939443482232844,9.709291218600226,208.87863511868747,0.971965059474319,0.890575830767916,10.575505995111653,213.88375278533897,0.981606723005946,0.9310866033280514
214,1.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.269985484021152,264.61926184306674,0.9715561590939452,0.8943969489775379,9.576769691542323,203.74787794062013,0.9730168773253388,0.8935313322547213,10.49363284191178,210.73372659372487,0.98182337097145,0.9321015425258296
215,1.0,45.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.244896368937894,264.50627488533326,0.9715751792628309,0.8942500328638339,9.496225217407828,202.6255206757142,0.9728568646713767,0.8932859062679136,10.462047770823242,211.88018705760825,0.9815851889696086,0.9317321526881844
216,2.0,34.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.230584101960822,263.02016692218854,0.9719002550567792,0.8950442559155842,9.706236704812703,207.3005258865877,0.9723291384202126,0.8921050775959793,10.452406063579993,210.13928220941287,0.9815407698430194,0.9322930726496563
217,1.0,41.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.409901160510866,272.30407740599617,0.9701824615493018,0.8915391137342501,9.558476498919035,203.69128894126416,0.9722223314111486,0.8927825297284802,10.409107730324054,210.03823673285697,0.9817110644826998,0.9323256295265444
218,2.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17666674789779,262.05057350360244,0.9719050387814234,0.8953808445038565,9.526440772706426,202.825984756299,0.9730041877528153,0.8943063665673623,10.353344380857864,207.89378352278877,0.98203575583564,0.9330165728674263
219,1.0,36.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.535338563929095,275.4386000536476,0.9700150343517218,0.8895554927263398,9.524243526739935,200.85806668918246,0.9724630653835542,0.8930996176956817,10.556485708486248,213.71944464730078,0.9816458506974679,0.9311395434497091
220,1.0,24.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.624566175608376,278.13741451961664,0.9698860674781611,0.8892708911284783,9.677059740874855,201.0854229148894,0.9727134162030504,0.8939483501294914,10.624062889973944,217.0565466726879,0.98119982472997,0.9300643283732228
221,3.0,32.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.252698729240958,263.9331355681077,0.9715816078052465,0.8947028319700172,9.753995926148878,212.24383166076314,0.9714256650180602,0.889273288879747,10.313948281156236,206.68161821884706,0.9820576061688071,0.9334071328203665
222,2.0,46.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.197540810608695,263.2449328185359,0.9715431557136933,0.8949164212444409,9.58439411697208,204.86547237319414,0.9721301535367918,0.8925261083219207,10.435981693022642,210.32720473136905,0.9821107265565465,0.9322325239678115
223,1.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.510430854190707,274.98418301592636,0.9701464158181663,0.8896052354083859,9.441832016634118,197.24196295216058,0.9732943654526736,0.8953097392228264,10.585019293101835,214.89636185656528,0.9814588841646199,0.9307603404413651
224,1.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.703151863541503,280.9737064810731,0.9687066850817454,0.8885684181401192,9.463993285480436,198.39133233960698,0.9723414236136168,0.8961794246655447,10.520821890927508,213.24672605832376,0.9813579300820632,0.9312918534929552
225,3.0,48.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.907046599661379,151.5416863171086,0.9843853169548068,0.9400058951345496,6.88459971737038,119.40112130421328,0.9839737886586625,0.9375583770211199,7.48837165533819,115.2628287227023,0.9902949276028905,0.962862288818775
226,2.0,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.927734333550266,151.62291197349376,0.9843108565290961,0.9400412407051103,6.898568572519476,118.07928099123384,0.9839550612671493,0.9381434835548619,7.813382594823831,121.63509657214173,0.989673874028913,0.9608091425826087
227,3.0,28.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.927486702953396,152.06979140100924,0.9843610593239179,0.9398358263443493,6.854806551026394,119.26520075896107,0.9839778108695003,0.9374760412953261,7.5472981903525564,117.95410385829447,0.9902145080390486,0.96199515932176
228,3.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.966034895284583,153.0506455375019,0.9843055386882402,0.939496038258333,6.885247350735465,117.99958898505072,0.9842226307221491,0.9382073278278162,7.607243049195453,119.68087797872839,0.9902552432822367,0.9614387922841771
229,3.0,47.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98353615458408,152.35457719472774,0.9843995479141074,0.9396332039192794,6.914896879755734,119.58703184646956,0.9839555682185901,0.9375128296937709,7.582492728537142,117.90516073267544,0.9901082101220031,0.9620109288086249
230,4.0,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.899623589557084,151.43000735493862,0.9844257240399592,0.9400131654103818,6.917970646779242,119.1313658195651,0.9839526570459122,0.9374607098849962,7.945116206821328,125.51131793184003,0.9895196523717724,0.9595602231267337
231,3.0,45.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.928746209809507,151.59985740853568,0.98433669587655,0.9399524266260977,6.931974384695061,119.87016295849429,0.9837277638468309,0.9369396982718488,7.971550044243574,123.7026895367111,0.9894367199536328,0.9601429636313422
232,4.0,24.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96871884383004,152.02725053686618,0.9843864701897864,0.9397890230314374,6.971180694371963,119.80365917242158,0.9839850821900814,0.9376663893668601,7.552572641493829,118.01560114899043,0.9900913984388799,0.9619753448798831
233,3.0,28.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.920001991659603,151.62504919749665,0.9843932049859068,0.9399713744397684,6.844951913537711,118.87792436828116,0.984017163615911,0.9376004362996679,7.839014451083466,123.22303759124785,0.9897280417603417,0.9602975076037183
234,4.0,28.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87163186577039,149.67805703415863,0.9847486274241279,0.9406842672873682,6.973304447937427,121.1959377807075,0.983945261054304,0.936427925272304,7.528218340632901,115.89971644488858,0.9902497363349313,0.9626570834412606
235,3.0,31.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01626767282935,152.2986617421745,0.9842271379985278,0.9396544673534796,6.976426690192597,119.59021489478712,0.9838732359456801,0.9377547709314835,7.679711886863978,118.02852978353572,0.9901018761984097,0.9619711792707182
236,4.0,47.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93350988474177,150.83541297206375,0.9844103261756842,0.9402732046727689,6.962512325392094,121.3938055006369,0.9836548130112779,0.9362730590113981,7.764877363245529,119.25554901476517,0.9899108108368986,0.9615758333788276
237,4.0,40.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.854502809189013,151.39151022535916,0.984388482634864,0.9400087050524953,6.919682040422462,120.68456616994611,0.9835524959308841,0.9365615368773039,7.518196660645752,115.23008519710766,0.9902533898579626,0.9628728387906095
238,2.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000971259008244,152.95431829932514,0.9841664500184708,0.9394846909377769,6.9170222748934735,117.39732435120627,0.9839718409431442,0.938377144079287,7.909487595639987,122.64259315623191,0.989332282578602,0.9604845269405093
239,5.0,40.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.898858097193791,151.65013530534068,0.984408562281635,0.9398979536824199,6.915386271722625,119.1396850462998,0.9839233028068494,0.9378472009453612,7.566226602811713,117.16008085216167,0.9902480748354952,0.9622509937256158
240,4.0,38.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.915881240517244,151.98580859814416,0.9843431537000535,0.9398471843002207,6.92398257602721,119.80702558707898,0.9838644781881973,0.9373706086334992,7.629634756009612,118.9700601720308,0.9900158999451592,0.9616678179527307
241,3.0,23.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.853034216601175,150.35650924648957,0.9844856427866161,0.9404689819276986,6.947686982840443,120.5737757331508,0.9838456540225837,0.9369789095853779,7.817640809712002,121.8451217871118,0.9896386906248602,0.9607414724077504
242,3.0,39.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9562220632487515,150.7717392339484,0.9844725744199494,0.9402641355356964,6.99154663755454,119.23477087745798,0.9839380762127785,0.93763346990857,7.695174305651122,119.5876144574042,0.9898880182317744,0.9614688418132148
243,3.0,32.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9066434348221755,151.51187493315217,0.9845326734348447,0.9400590857218025,6.888690446041954,120.14534917780821,0.9839057002646826,0.9370929055075574,7.3869761190821785,114.98142935592881,0.9905961737804537,0.9629529557625384
244,2.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.937433509044677,151.87961180964643,0.9843642428639605,0.9399337586728899,6.881260975174949,117.34381229786594,0.9842277814170083,0.9387586294248724,7.725937471541557,118.79159590132873,0.9900460878956614,0.9617253191837429
245,3.0,28.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.891522521072279,151.7016999702979,0.9844455623712891,0.9400108574233403,6.818575931171064,118.93121848587064,0.9841255147973537,0.9377346584055417,7.830541496379413,124.81756346801195,0.9899107414773516,0.9597837509821043
246,3.0,28.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9645626358289245,152.80057089909343,0.9843128636428842,0.9395313845539607,6.868030520530792,119.31106739775356,0.9839416324071095,0.9374451503226174,7.702668985345975,120.51337107366619,0.9899567944152591,0.9611705628084408
247,2.0,24.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922066981509799,150.98640883389675,0.9845124339278631,0.9402150465403057,6.896436797670236,118.02094887847613,0.9841191070688001,0.9383231571837856,7.891249095404482,123.37034695795134,0.9893004229985478,0.9602500444902797
248,4.0,38.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.971983182547034,153.1003466922898,0.9843149335766825,0.9393740117886054,6.97279433030907,118.33923193056204,0.9841767993133033,0.9381491266186068,8.081868730165471,130.70026792008096,0.9891626981506663,0.9578883421905064
249,2.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.998354143714053,153.31246004133183,0.9842841730953811,0.9393091770299852,6.846940533419767,116.95272280936229,0.9842706512723309,0.9387359791085054,8.025910015915004,124.18860199668597,0.9893275519603455,0.9599864025196821
250,3.0,33.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.893693668019667,150.68634151666404,0.9844593750251562,0.9403767900813889,6.943210036327059,118.85843835401552,0.9840839497330113,0.9379959212470144,7.632152065247858,118.27299033316793,0.9901458877390964,0.9618924140227362
251,4.0,47.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8787877736728955,149.52079777712987,0.9845745523882887,0.9407328301850405,6.914221311314337,121.11972557212621,0.9837056425789092,0.9363343162821054,7.752241173336955,120.15347690516325,0.9897725177444622,0.9612865207962308
252,4.0,40.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.858194867107894,151.88089337666628,0.9844227525983976,0.9398059297587134,6.872884886660177,119.59919164720031,0.9837498350470693,0.937172297367308,7.384130500902013,113.42935320065052,0.9905896215935691,0.9634530350736636
253,3.0,45.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9277169681160435,151.3900416332479,0.9844245087297895,0.9400522034264087,6.9272837366317255,119.72788895950355,0.9837898593168019,0.9372238918387488,7.716632403492308,118.8784093517654,0.9899823715399051,0.9616973478690989
254,2.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000971259008244,152.95431829932514,0.9841664500184708,0.9394846909377769,6.9170222748934735,117.39732435120627,0.9839718409431442,0.938377144079287,7.909487595639987,122.64259315623191,0.989332282578602,0.9604845269405093
255,1.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.965888959206897,152.94770113767083,0.9841642573451926,0.9394813611067955,6.887295509492533,116.90753862860008,0.9842079465794059,0.9388477412508784,7.717304893930276,120.77694348000367,0.9897742517389211,0.9610856397156244
256,2.0,43.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961936137948295,152.0433218710523,0.9844693125672289,0.939821880612048,6.989914237474341,121.02801244394557,0.9839823770157656,0.9371502025527618,7.731650639158733,120.67264828511702,0.9898885568599645,0.9611192436525415
257,2.0,22.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.933371798690729,151.81284132413853,0.984403477217447,0.9399242916171582,6.944166442610095,119.58563444618824,0.9839626582087593,0.9377107382335652,7.69899965177256,119.30899407266435,0.9899172868529056,0.9615586133682975
258,4.0,37.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.930446250645647,152.04176852663352,0.9843583099438833,0.939840788142382,6.896377671764835,118.58756809967507,0.9839819357485398,0.9377377620980045,8.136832107169798,128.19120658431424,0.9893838806621039,0.9586967623573225
259,3.0,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.863530347753376,150.6995809885805,0.9844462663548541,0.9403419718365202,6.93248019739365,120.34046339317497,0.9838919956350269,0.9369789737830053,7.887342134436773,122.8248065531966,0.9896274939435733,0.9604258177401122
260,5.0,44.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83669491168661,148.5399267670324,0.9847118302753171,0.9411207248058902,6.868196723725034,119.44249147430439,0.9839978855427869,0.9373634615395805,7.601136575230823,116.11752358299138,0.9901688518972888,0.9625869059288942
261,1.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.098039134406081,156.60634270392168,0.9836782151563392,0.9381636358761178,6.896806384787073,118.245686769461,0.984122495727527,0.9385665331119342,7.68073878567379,119.47624437098345,0.9898790677167038,0.9615047252818886
262,3.0,28.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9268354845119084,151.86029684607215,0.984381980681549,0.939876624882694,6.882669129240959,119.99723140663284,0.9839392737774886,0.9373449734617105,7.517430879458673,117.7804540934206,0.9902581876522485,0.9620511093178346
263,3.0,31.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.946837659776247,150.8030725107445,0.9844697720906795,0.940241508302275,6.923898938728978,118.96940735021484,0.9840387320032917,0.9379503591308087,7.629424168648272,116.26193725409162,0.9901530083447484,0.9625403758092765
264,2.0,33.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94755295627058,151.74721328550518,0.984312129754588,0.9399913429276463,6.9077626667783765,116.69427203897989,0.9842626040468232,0.9393231254404737,7.994286955668127,126.95001740396614,0.9894187185675921,0.9590966738102326
265,3.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.884568589772043,151.29335661621462,0.9845314167108474,0.9401674956424324,6.847403637729866,119.22866688246756,0.9841455073813968,0.9376147631547067,7.603579711657165,119.39362945527448,0.9901660369298524,0.961531343827632
266,2.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.998354143714053,153.31246004133183,0.9842841730953811,0.9393091770299852,6.846940533419767,116.95272280936229,0.9842706512723309,0.9387359791085054,8.025910015915004,124.18860199668597,0.9893275519603455,0.9599864025196821
267,3.0,28.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.907694668687246,151.88809403128937,0.984383232487976,0.9399356573393884,6.842280132573726,118.92704140496656,0.9840092004977058,0.937704671003484,7.7456476811575445,120.15311933796663,0.9900746367920028,0.9612866360044677
268,4.0,37.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.938512382957823,151.95421425975667,0.9842719018449494,0.9397862264459043,6.8953022183275685,118.67608061955545,0.9838743013821952,0.9375278660985445,8.223192485746823,129.72690429107166,0.989211290998702,0.9582019601862563
269,3.0,45.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889463621031321,150.8366304355527,0.9844453039651222,0.9402762418532444,6.915380342824757,118.94135289332209,0.983908203263184,0.937476995845649,7.648057799559287,117.28028297924216,0.9901684519264005,0.9622122645713139
270,3.0,45.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.895686394900899,150.77363044308504,0.9845139010141701,0.9402950088339985,6.866349124800231,118.06464340227629,0.9841112364581102,0.9382208221848972,7.698789199195788,118.13044085910974,0.9900205669365968,0.9619383434976179
271,2.0,32.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.950135780977476,152.34937153056876,0.984241040976104,0.939692686803829,6.926633354575586,119.40286338935061,0.9837568171429341,0.9374445751072752,7.71462228061967,119.01080030650381,0.9899432425379012,0.9616546914715892
272,3.0,48.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.894676959289822,151.30878757150305,0.9844065603396993,0.940072555309944,6.908148795763307,120.0605663756774,0.983964415583686,0.9374388194124734,7.519895445100597,115.80726947343744,0.9902438215604434,0.9626868698777326
273,3.0,48.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.916462002970702,152.05269212867074,0.984380274787434,0.939775817852611,6.892104766436255,119.74771060983282,0.9839954074676094,0.9375193051647197,7.513123144358313,115.79170742446618,0.9902479831934562,0.96269188397366
274,2.0,43.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948166428746655,151.6348542162507,0.9845223196925694,0.9399858817180392,6.905756520873003,120.33410520873232,0.9840161038656803,0.9371293719466771,7.584443514190459,117.32764021059056,0.9902204124551023,0.962197006059965
275,2.0,43.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948166428746655,151.6348542162507,0.9845223196925694,0.9399858817180392,6.905756520873003,120.33410520873232,0.9840161038656803,0.9371293719466771,7.584443514190459,117.32764021059056,0.9902204124551023,0.962197006059965
276,2.0,43.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.903775532968549,151.03480108106152,0.9845095929341774,0.9402251517560103,6.888583491439348,118.51602389672652,0.9842070461687012,0.9381792071481905,7.72405442126338,120.59018454392294,0.9899846157372845,0.9611458134898198
277,1.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.988657123271061,154.31990372618475,0.9840386721448902,0.9389396052240513,6.843812962387862,117.65789604287738,0.9842588488237992,0.9387294569508049,7.514236406732272,117.73445135330579,0.9901326266351904,0.9620659314117816
